timestamp,service,environment,status_code,response_time,user_id,endpoint,request_size,response_size,language
2025-03-21T08:37:01.191177,inventory-service,aws-cloud,200,145.15,user_344,/products/{id},2256,2153,python
2025-03-13T08:36:58.070064,auth-service,azure-cloud,201,164.45,user_89,/auth/login,4033,2630,python
2025-03-08T08:37:02.092767,inventory-service,gcp-cloud,401,182.64,user_149,/products/{id},783,1435,java
2025-03-06T08:36:56.530738,auth-service,aws-cloud,200,117.81,user_28,/auth/register,1153,1520,python
2025-03-23T08:36:58.412169,auth-service,aws-cloud,200,135.35,user_717,/auth/login,2051,507,golang
2025-03-27T08:37:00.836062,inventory-service,aws-cloud,201,72.58,user_490,/inventory,3567,1368,golang
2025-03-02T08:36:56.225045,payment-service,on-prem,200,80.92,user_812,/payments,3185,887,golang
2025-03-25T08:36:57.146048,payment-service,aws-cloud,201,133.43,user_342,/payments/{id},4889,1125,nodejs
2025-03-09T08:37:05.471474,payment-service,azure-cloud,201,166.81,user_777,/payments/verify,3511,992,nodejs
2025-03-25T08:36:57.388066,inventory-service,aws-cloud,200,115.77,user_305,/inventory,4892,772,java
2025-03-15T08:36:56.477312,inventory-service,azure-cloud,200,169.3,user_380,/inventory,1333,2229,python
2025-03-24T08:37:02.340289,inventory-service,gcp-cloud,201,117.25,user_458,/products,854,660,java
2025-03-16T08:37:04.909866,user-service,on-prem,401,153.23,user_303,/users/{id},2685,1444,java
2025-03-07T08:37:05.670561,inventory-service,on-prem,401,143.49,user_604,/products,3560,2757,java
2025-03-18T08:36:58.118655,user-service,aws-cloud,200,148.05,user_236,/users/{id},4934,1137,nodejs
2025-03-17T08:36:57.161039,inventory-service,on-prem,200,96.97,user_510,/products/{id},2548,1270,python
2025-03-22T08:37:01.323403,user-service,gcp-cloud,200,96.41,user_689,/users/search,4442,2597,java
2025-03-06T08:37:00.393753,inventory-service,aws-cloud,200,112.82,user_993,/products/{id},1966,277,java
2025-03-08T08:36:58.461229,payment-service,on-prem,201,92.0,user_874,/payments/{id},2483,1730,java
2025-03-14T08:37:04.545988,auth-service,aws-cloud,201,149.0,user_353,/auth/token,583,1117,java
2025-03-09T08:37:05.407286,payment-service,on-prem,200,49.93,user_576,/payments/verify,2081,1268,nodejs
2025-03-15T08:36:59.263707,payment-service,azure-cloud,201,190.94,user_671,/payments/verify,4931,950,python
2025-03-21T08:37:05.323187,payment-service,azure-cloud,503,193.72,user_869,/payments/verify,707,2079,golang
2025-03-06T08:37:05.715727,payment-service,aws-cloud,201,111.11,user_36,/payments/verify,2526,996,nodejs
2025-03-30T08:37:05.330004,auth-service,aws-cloud,200,109.92,user_351,/auth/login,2719,2439,nodejs
2025-03-05T08:37:03.397540,payment-service,gcp-cloud,200,127.78,user_299,/payments/verify,1540,1553,golang
2025-03-10T08:36:59.537140,payment-service,aws-cloud,201,124.52,user_693,/payments/verify,2639,2360,nodejs
2025-03-17T08:36:57.788935,user-service,azure-cloud,201,139.6,user_683,/users/{id},609,2541,python
2025-03-09T08:37:03.643459,user-service,gcp-cloud,201,122.03,user_713,/users/{id},1567,1468,golang
2025-04-01T08:36:56.899904,inventory-service,azure-cloud,200,139.11,user_819,/inventory,4304,2483,python
2025-03-23T08:37:05.649265,payment-service,aws-cloud,200,131.93,user_573,/payments/verify,805,350,golang
2025-04-01T08:36:57.798751,user-service,gcp-cloud,201,57.51,user_650,/users/search,2372,445,java
2025-03-28T08:36:57.102582,payment-service,aws-cloud,201,108.71,user_635,/payments,2444,696,nodejs
2025-03-18T08:37:05.464847,inventory-service,on-prem,201,70.27,user_674,/inventory,4113,270,python
2025-03-08T08:37:01.069333,auth-service,gcp-cloud,201,117.04,user_800,/auth/login,2879,2965,nodejs
2025-03-24T08:37:03.276260,auth-service,gcp-cloud,201,108.33,user_403,/auth/register,3519,204,nodejs
2025-03-11T08:37:05.175592,auth-service,aws-cloud,201,135.2,user_105,/auth/token,1139,156,python
2025-03-22T08:37:05.081997,user-service,aws-cloud,200,140.19,user_273,/users/{id},2875,1849,java
2025-03-13T08:37:04.889256,inventory-service,azure-cloud,200,133.19,user_768,/products,2080,2810,python
2025-03-14T08:37:04.270220,payment-service,gcp-cloud,201,111.42,user_585,/payments/verify,240,1570,golang
2025-03-20T08:37:01.722298,auth-service,on-prem,201,83.95,user_946,/auth/register,3107,1814,nodejs
2025-03-31T08:37:04.889943,auth-service,gcp-cloud,200,120.76,user_472,/auth/login,241,815,golang
2025-03-02T08:36:58.254960,user-service,aws-cloud,201,126.15,user_638,/users,4019,1364,golang
2025-03-16T08:36:57.754921,inventory-service,on-prem,201,60.5,user_886,/products,4472,2027,java
2025-03-12T08:37:03.147715,inventory-service,azure-cloud,201,148.92,user_688,/products/{id},940,1758,python
2025-03-08T08:36:56.725924,auth-service,gcp-cloud,200,117.95,user_857,/auth/token,1994,1806,golang
2025-03-16T08:37:05.031846,inventory-service,on-prem,201,84.59,user_979,/products,1143,1153,golang
2025-03-23T08:36:56.700333,user-service,gcp-cloud,201,146.88,user_410,/users,204,1654,python
2025-03-25T08:37:04.635067,inventory-service,on-prem,200,84.55,user_984,/inventory,3535,867,golang
2025-03-21T08:36:59.692386,payment-service,aws-cloud,200,81.05,user_687,/payments,4368,52,java
2025-03-15T08:37:04.257572,user-service,gcp-cloud,200,111.78,user_978,/users/{id},3975,2062,python
2025-03-04T08:36:57.926657,payment-service,on-prem,201,59.88,user_388,/payments/{id},1087,1224,golang
2025-03-14T08:37:01.480774,payment-service,aws-cloud,200,136.93,user_694,/payments,2657,2808,python
2025-03-15T08:37:03.242278,payment-service,on-prem,200,49.6,user_97,/payments/{id},4831,2197,nodejs
2025-04-01T08:36:56.321758,inventory-service,on-prem,201,65.05,user_891,/inventory,3306,2525,java
2025-03-19T08:37:04.798762,inventory-service,gcp-cloud,201,71.65,user_95,/products,285,1140,python
2025-03-11T08:36:56.346864,user-service,on-prem,200,110.23,user_258,/users/search,2079,1694,golang
2025-03-22T08:36:58.277523,inventory-service,azure-cloud,201,155.7,user_623,/inventory,1295,2899,python
2025-03-04T08:37:58.004633,inventory-service,gcp-cloud,200,117.55,user_897,/products,1806,863,nodejs
2025-03-10T08:37:59.674829,payment-service,gcp-cloud,201,122.98,user_615,/payments/verify,3181,1907,python
2025-03-04T08:38:04.770636,user-service,gcp-cloud,200,84.27,user_760,/users/search,2866,291,java
2025-03-21T08:38:03.694805,inventory-service,aws-cloud,201,118.12,user_275,/inventory,487,344,golang
2025-03-27T08:38:05.617967,inventory-service,gcp-cloud,200,116.34,user_492,/products/{id},4427,2927,nodejs
2025-03-15T08:37:58.135024,auth-service,on-prem,200,39.68,user_23,/auth/register,3610,1178,java
2025-03-07T08:38:00.937634,user-service,on-prem,200,65.94,user_475,/users,2212,1083,python
2025-03-19T08:37:58.300585,inventory-service,on-prem,201,87.83,user_464,/products,1939,2374,nodejs
2025-03-26T08:37:55.892833,payment-service,azure-cloud,200,152.94,user_31,/payments/{id},4025,287,java
2025-03-12T08:38:03.487178,payment-service,gcp-cloud,201,52.05,user_926,/payments/verify,4272,2532,nodejs
2025-03-23T08:37:57.631502,auth-service,azure-cloud,200,139.81,user_944,/auth/token,1588,2334,golang
2025-03-21T08:37:58.056804,inventory-service,gcp-cloud,200,109.69,user_150,/inventory,671,1057,python
2025-03-09T08:37:58.698377,user-service,aws-cloud,201,132.98,user_45,/users/search,4964,169,python
2025-03-08T08:38:00.652600,user-service,azure-cloud,201,216.46,user_434,/users/{id},2462,821,golang
2025-03-24T08:38:02.797399,auth-service,gcp-cloud,201,88.33,user_357,/auth/token,3818,790,python
2025-03-08T08:38:03.300610,user-service,azure-cloud,201,148.23,user_123,/users,2034,271,python
2025-03-07T08:37:56.534326,inventory-service,on-prem,401,85.95,user_878,/products,2249,1695,python
2025-03-05T08:37:56.758633,user-service,on-prem,200,69.46,user_455,/users/{id},3232,683,nodejs
2025-03-16T08:37:56.758838,auth-service,gcp-cloud,200,74.46,user_835,/auth/register,3711,293,nodejs
2025-03-18T08:37:56.902762,inventory-service,gcp-cloud,201,118.14,user_672,/products,1910,1219,nodejs
2025-03-28T08:38:03.606188,auth-service,on-prem,201,109.04,user_138,/auth/token,1723,333,nodejs
2025-03-03T08:38:02.099613,auth-service,aws-cloud,200,180.63,user_154,/auth/register,1304,2907,nodejs
2025-03-19T08:38:04.313611,payment-service,aws-cloud,201,134.48,user_584,/payments/verify,545,697,golang
2025-03-03T08:37:56.518802,user-service,gcp-cloud,200,62.41,user_468,/users/{id},1965,1574,java
2025-03-10T08:38:05.008503,auth-service,on-prem,500,140.27,user_798,/auth/register,3626,986,python
2025-04-01T08:37:58.523439,user-service,on-prem,200,87.07,user_437,/users/{id},3431,1882,nodejs
2025-03-26T08:38:01.124552,payment-service,gcp-cloud,201,136.29,user_588,/payments,448,2721,nodejs
2025-03-11T08:37:57.971927,user-service,aws-cloud,201,148.17,user_617,/users,4892,2763,golang
2025-03-11T08:38:04.001920,auth-service,on-prem,200,73.13,user_395,/auth/token,150,2126,nodejs
2025-03-14T08:37:59.523385,payment-service,on-prem,200,75.2,user_815,/payments,4771,744,golang
2025-03-26T08:37:58.012910,auth-service,aws-cloud,201,129.79,user_174,/auth/register,1053,1841,java
2025-03-28T08:38:02.756113,inventory-service,azure-cloud,201,144.33,user_886,/products/{id},1340,525,java
2025-03-24T08:37:56.078302,inventory-service,azure-cloud,200,161.06,user_12,/products,3461,1435,golang
2025-03-21T08:38:05.300644,user-service,on-prem,201,97.61,user_635,/users,1684,2492,java
2025-04-01T08:38:03.438685,inventory-service,gcp-cloud,200,96.63,user_376,/products/{id},4632,1831,java
2025-03-08T08:38:04.594243,inventory-service,azure-cloud,201,178.72,user_487,/inventory,435,1558,java
2025-03-08T08:38:01.376439,payment-service,aws-cloud,201,111.26,user_914,/payments/{id},4456,1835,nodejs
2025-03-24T08:38:00.951638,payment-service,gcp-cloud,201,112.11,user_248,/payments/{id},3404,2971,golang
2025-03-29T08:37:58.940526,payment-service,gcp-cloud,200,68.85,user_861,/payments,792,508,nodejs
2025-03-05T08:38:00.163138,auth-service,gcp-cloud,200,113.8,user_672,/auth/register,4553,669,golang
2025-03-07T08:37:56.016317,user-service,on-prem,503,142.22,user_182,/users,2034,2154,nodejs
2025-03-06T08:37:59.573065,user-service,azure-cloud,201,183.81,user_286,/users/{id},2062,1797,golang
2025-03-29T08:38:05.087991,auth-service,gcp-cloud,200,97.28,user_213,/auth/login,2180,2601,java
2025-03-06T08:37:56.758656,auth-service,on-prem,200,63.21,user_937,/auth/login,1192,2690,golang
2025-03-29T08:38:04.652987,auth-service,azure-cloud,200,112.41,user_81,/auth/token,2030,2063,golang
2025-03-24T08:38:05.286285,payment-service,gcp-cloud,200,88.2,user_18,/payments/verify,3571,1434,java
2025-03-30T08:38:03.306542,inventory-service,on-prem,500,145.47,user_750,/inventory,3286,2480,golang
2025-03-31T08:38:05.255622,user-service,on-prem,400,100.76,user_742,/users/{id},403,837,golang
2025-03-30T08:38:04.925473,payment-service,gcp-cloud,200,121.72,user_152,/payments,2050,1517,python
2025-03-06T08:38:00.432632,payment-service,azure-cloud,200,136.09,user_303,/payments/{id},3047,1877,python
2025-03-08T08:38:03.304101,auth-service,gcp-cloud,201,101.55,user_321,/auth/register,3476,742,golang
2025-03-22T08:38:04.730370,auth-service,azure-cloud,200,141.78,user_172,/auth/token,1153,2648,nodejs
2025-03-11T08:38:03.559880,user-service,on-prem,200,95.77,user_39,/users,195,1394,golang
2025-03-08T08:37:57.523632,payment-service,azure-cloud,201,145.44,user_465,/payments/verify,1582,629,python
2025-03-13T08:37:59.589127,user-service,on-prem,201,48.09,user_950,/users/{id},521,2133,nodejs
2025-03-04T08:38:03.519699,inventory-service,on-prem,200,69.22,user_355,/products,2463,2540,python
2025-03-05T08:38:01.782041,user-service,gcp-cloud,201,86.5,user_112,/users/{id},884,828,golang
2025-03-16T08:37:57.287870,user-service,aws-cloud,200,140.68,user_704,/users/search,726,1672,java
2025-03-02T08:37:58.368811,auth-service,aws-cloud,201,105.32,user_682,/auth/login,3465,1126,java
2025-03-28T08:37:57.967888,user-service,azure-cloud,201,165.68,user_313,/users/{id},2994,2020,nodejs
2025-03-28T08:37:55.923302,payment-service,gcp-cloud,500,116.53,user_173,/payments,3142,1354,python
2025-03-26T08:37:59.607648,payment-service,aws-cloud,200,106.2,user_423,/payments/verify,3823,2688,golang
2025-03-15T08:38:01.835275,user-service,on-prem,201,76.77,user_795,/users/{id},1269,1913,nodejs
2025-03-16T08:38:01.164394,user-service,azure-cloud,201,181.2,user_334,/users/search,1757,300,golang
2025-03-22T08:38:03.080585,payment-service,aws-cloud,201,148.47,user_814,/payments,2670,2542,golang
2025-03-18T08:37:56.404540,user-service,on-prem,200,90.18,user_715,/users/search,4565,1982,python
2025-03-13T08:37:56.021496,inventory-service,aws-cloud,201,125.35,user_131,/products/{id},1167,2728,java
2025-03-26T08:37:58.762015,auth-service,gcp-cloud,201,81.64,user_551,/auth/token,4298,122,nodejs
2025-03-22T08:37:57.868058,auth-service,aws-cloud,200,114.22,user_628,/auth/register,4492,2464,golang
2025-03-17T08:38:04.131069,inventory-service,azure-cloud,200,153.04,user_616,/products/{id},4614,501,nodejs
2025-03-12T08:37:59.085343,user-service,on-prem,201,71.26,user_407,/users,1263,2255,golang
2025-03-04T08:37:59.112067,inventory-service,azure-cloud,200,139.8,user_78,/inventory,2486,1719,nodejs
2025-03-24T08:37:57.390590,inventory-service,azure-cloud,201,148.72,user_769,/inventory,2593,909,golang
2025-03-22T08:38:03.945778,auth-service,azure-cloud,201,172.64,user_470,/auth/register,3235,2733,golang
2025-03-04T08:37:57.727244,user-service,aws-cloud,200,86.26,user_542,/users,3388,893,nodejs
2025-03-12T08:37:57.703787,inventory-service,on-prem,403,127.24,user_758,/products,3232,2024,nodejs
2025-03-13T08:37:56.509922,auth-service,on-prem,401,137.59,user_640,/auth/token,1582,1537,python
2025-03-29T08:38:02.776460,payment-service,aws-cloud,201,113.3,user_817,/payments/verify,3562,51,python
2025-03-19T08:38:03.586254,payment-service,azure-cloud,201,117.36,user_679,/payments/verify,3742,1203,golang
2025-03-13T08:38:00.952742,inventory-service,azure-cloud,200,113.17,user_755,/products,2142,1118,golang
2025-03-20T08:37:55.985061,auth-service,gcp-cloud,200,72.95,user_811,/auth/login,3822,2734,nodejs
2025-03-28T08:38:01.074067,auth-service,on-prem,201,61.01,user_520,/auth/register,1549,437,golang
2025-04-01T08:37:59.173070,user-service,aws-cloud,201,121.07,user_99,/users,1171,2799,python
2025-03-12T08:38:04.823192,payment-service,aws-cloud,200,137.4,user_470,/payments/{id},4915,549,java
2025-03-25T08:38:03.328142,payment-service,on-prem,201,93.82,user_884,/payments/{id},293,2352,python
2025-03-15T08:38:00.159083,payment-service,aws-cloud,200,123.82,user_430,/payments,2362,1009,golang
2025-03-16T08:38:05.306286,auth-service,aws-cloud,200,99.77,user_523,/auth/register,1212,2745,golang
2025-03-17T08:38:02.877919,payment-service,aws-cloud,201,129.87,user_624,/payments,4578,1773,nodejs
2025-03-14T08:38:03.248875,auth-service,on-prem,401,140.95,user_903,/auth/token,2418,85,golang
2025-03-03T08:38:05.208198,payment-service,azure-cloud,201,135.7,user_699,/payments/verify,4951,1822,java
2025-03-18T08:38:02.496980,inventory-service,aws-cloud,200,107.61,user_976,/products/{id},2679,1466,python
2025-03-28T08:38:05.690950,inventory-service,on-prem,201,53.58,user_110,/products/{id},490,2748,golang
2025-03-24T08:37:59.477753,user-service,aws-cloud,201,128.62,user_453,/users/{id},2302,470,golang
2025-03-20T08:37:55.785760,auth-service,aws-cloud,200,105.14,user_806,/auth/register,3888,2869,java
2025-03-26T08:38:00.148128,inventory-service,on-prem,201,74.85,user_419,/products,600,428,nodejs
2025-03-05T08:37:59.667793,auth-service,aws-cloud,200,139.78,user_870,/auth/login,4217,2062,golang
2025-03-04T08:38:00.977933,user-service,on-prem,200,101.53,user_20,/users,2440,2715,python
2025-03-24T08:37:57.939096,payment-service,on-prem,200,63.31,user_800,/payments/verify,2837,2939,golang
2025-03-11T08:38:03.047517,payment-service,aws-cloud,200,122.19,user_886,/payments,4239,678,nodejs
2025-03-21T08:38:03.350447,inventory-service,on-prem,201,77.95,user_790,/products/{id},1414,835,java
2025-03-07T08:38:04.611747,auth-service,on-prem,500,94.47,user_764,/auth/token,1733,628,golang
2025-03-26T08:38:00.946948,auth-service,gcp-cloud,200,86.81,user_283,/auth/token,3766,2809,java
2025-03-20T08:37:57.292654,inventory-service,aws-cloud,500,195.53,user_632,/products,1420,2923,nodejs
2025-03-13T08:37:57.834285,user-service,gcp-cloud,201,89.45,user_549,/users/{id},840,1997,nodejs
2025-03-05T08:38:04.438280,auth-service,aws-cloud,201,120.01,user_179,/auth/register,3340,2715,java
2025-03-15T08:37:59.616274,user-service,on-prem,201,62.12,user_409,/users/search,4505,1712,nodejs
2025-03-16T08:38:03.693853,inventory-service,aws-cloud,201,89.87,user_583,/inventory,1695,2898,java
2025-03-13T08:38:04.132988,auth-service,on-prem,201,68.55,user_459,/auth/login,2238,1028,nodejs
2025-03-15T08:38:01.079609,inventory-service,on-prem,201,71.39,user_379,/inventory,4212,1474,python
2025-03-28T08:38:03.439029,auth-service,gcp-cloud,200,115.13,user_606,/auth/login,1741,1651,golang
2025-03-27T08:38:03.505759,user-service,gcp-cloud,200,91.91,user_733,/users,414,265,golang
2025-03-18T08:38:01.190878,user-service,aws-cloud,201,119.92,user_774,/users,1952,250,golang
2025-03-14T08:38:04.026381,auth-service,aws-cloud,400,190.62,user_295,/auth/register,3854,2123,python
2025-04-01T08:38:04.448257,inventory-service,azure-cloud,403,223.82,user_153,/products,4681,2598,java
2025-03-06T08:38:02.373832,payment-service,on-prem,200,63.37,user_571,/payments,3414,2047,nodejs
2025-03-21T08:38:01.592127,payment-service,aws-cloud,200,153.27,user_649,/payments/verify,4343,802,python
2025-03-10T08:38:01.749765,auth-service,azure-cloud,201,137.34,user_545,/auth/token,3679,522,python
2025-03-31T08:38:04.147208,payment-service,gcp-cloud,200,92.37,user_991,/payments,3693,3000,java
2025-03-31T08:37:57.553728,inventory-service,gcp-cloud,201,106.23,user_708,/products,3608,680,java
2025-03-03T08:38:03.720707,auth-service,gcp-cloud,200,113.41,user_277,/auth/token,721,2848,python
2025-03-13T08:38:05.729837,user-service,on-prem,200,53.8,user_564,/users/{id},2452,1662,golang
2025-03-14T08:38:03.243735,inventory-service,on-prem,201,79.27,user_809,/inventory,3900,150,golang
2025-03-27T08:37:58.002976,auth-service,aws-cloud,201,129.46,user_909,/auth/login,2930,1492,nodejs
2025-03-26T08:37:57.784235,auth-service,aws-cloud,201,109.33,user_837,/auth/register,3265,2455,python
2025-03-16T08:38:00.816743,auth-service,aws-cloud,201,131.62,user_872,/auth/register,1036,2268,golang
2025-03-13T08:38:00.121138,inventory-service,azure-cloud,201,138.99,user_632,/products,4740,2523,python
2025-03-20T08:37:56.544734,auth-service,aws-cloud,200,85.03,user_537,/auth/register,3120,101,java
2025-03-24T08:38:03.081543,auth-service,aws-cloud,200,104.64,user_342,/auth/token,2056,953,golang
2025-03-29T08:38:02.970988,payment-service,on-prem,201,83.16,user_576,/payments/verify,1688,1726,nodejs
2025-03-11T08:37:57.463569,inventory-service,gcp-cloud,500,281.32,user_12,/inventory,3489,1690,nodejs
2025-03-28T08:38:02.788585,auth-service,azure-cloud,201,147.6,user_224,/auth/login,4456,1190,python
2025-03-09T08:38:03.560850,user-service,azure-cloud,201,143.92,user_305,/users/{id},4043,1474,golang
2025-03-11T08:38:03.884005,inventory-service,gcp-cloud,201,83.72,user_282,/inventory,3843,980,golang
2025-03-05T08:38:01.218493,auth-service,gcp-cloud,201,113.74,user_907,/auth/register,3610,1778,java
2025-03-08T08:38:05.221398,payment-service,azure-cloud,201,152.5,user_884,/payments,248,1537,golang
2025-03-02T08:38:00.434477,inventory-service,aws-cloud,201,112.17,user_208,/products,851,953,java
2025-03-27T08:38:01.588072,payment-service,azure-cloud,200,133.79,user_925,/payments/{id},677,1935,java
2025-03-28T08:38:01.257024,inventory-service,gcp-cloud,200,97.92,user_387,/inventory,2435,2737,golang
2025-03-16T08:37:59.700493,inventory-service,aws-cloud,201,113.55,user_631,/inventory,1007,1983,python
2025-03-31T08:38:03.824420,auth-service,gcp-cloud,201,80.58,user_300,/auth/login,2854,1489,golang
2025-03-31T08:38:00.581420,inventory-service,gcp-cloud,200,135.7,user_808,/products/{id},4611,2634,golang
2025-03-11T08:38:05.377803,inventory-service,aws-cloud,503,261.74,user_810,/inventory,4477,2134,java
2025-03-18T08:37:57.287778,payment-service,aws-cloud,201,87.44,user_651,/payments/{id},4965,2991,java
2025-03-05T08:37:59.114800,inventory-service,azure-cloud,200,146.48,user_887,/products,2517,2947,nodejs
2025-03-25T08:38:00.780935,user-service,azure-cloud,201,174.37,user_719,/users,3492,1068,python
2025-03-02T08:37:58.117498,inventory-service,azure-cloud,201,153.39,user_522,/products,1881,1244,java
2025-03-14T08:37:57.092294,payment-service,azure-cloud,200,156.18,user_494,/payments,401,502,python
2025-03-14T08:37:59.081289,payment-service,aws-cloud,201,80.28,user_617,/payments/verify,3874,143,java
2025-03-07T08:38:03.939957,payment-service,aws-cloud,201,103.37,user_400,/payments,3981,2580,golang
2025-03-03T08:38:02.199850,auth-service,on-prem,200,59.52,user_930,/auth/register,4273,1713,java
2025-03-29T08:38:02.388271,auth-service,on-prem,201,63.08,user_405,/auth/register,1020,543,nodejs
2025-03-27T08:38:05.511694,inventory-service,aws-cloud,201,102.57,user_53,/products,1244,233,nodejs
2025-03-06T08:37:58.187796,payment-service,on-prem,200,92.79,user_738,/payments/verify,950,407,golang
2025-03-21T08:38:01.826777,inventory-service,gcp-cloud,200,95.35,user_190,/products,3450,642,java
2025-03-19T08:38:04.935725,inventory-service,gcp-cloud,200,136.86,user_987,/products,3215,2149,python
2025-03-19T08:38:05.444444,inventory-service,azure-cloud,201,127.49,user_828,/products/{id},1097,1367,java
2025-03-04T08:37:55.975723,user-service,aws-cloud,200,81.16,user_993,/users/search,3287,857,java
2025-03-02T08:38:04.253641,user-service,gcp-cloud,200,117.25,user_636,/users/search,1555,1708,nodejs
2025-03-26T08:38:01.910008,inventory-service,azure-cloud,201,166.74,user_102,/products/{id},1545,227,golang
2025-04-01T08:38:57.442604,user-service,azure-cloud,200,139.0,user_78,/users,3116,2830,golang
2025-03-12T08:39:03.760970,auth-service,on-prem,201,77.93,user_966,/auth/register,2520,2120,java
2025-03-14T08:39:03.805913,payment-service,on-prem,201,66.41,user_97,/payments,4407,1073,nodejs
2025-03-10T08:38:59.344249,payment-service,azure-cloud,201,150.8,user_616,/payments/{id},1314,2878,python
2025-03-28T08:39:02.907573,payment-service,on-prem,200,69.62,user_407,/payments,1945,520,golang
2025-03-12T08:38:58.717053,payment-service,azure-cloud,200,174.24,user_742,/payments/verify,3843,1741,python
2025-03-09T08:39:02.194799,payment-service,aws-cloud,200,140.2,user_39,/payments,1043,2713,golang
2025-03-10T08:38:56.816582,user-service,aws-cloud,201,100.7,user_158,/users,4098,2672,golang
2025-03-16T08:38:58.328459,user-service,gcp-cloud,201,89.3,user_168,/users,4593,1377,nodejs
2025-03-24T08:39:02.653117,user-service,azure-cloud,200,126.63,user_615,/users/{id},2679,1198,java
2025-04-01T08:38:57.819212,payment-service,gcp-cloud,200,103.32,user_791,/payments/verify,501,1393,nodejs
2025-03-15T08:38:56.283489,payment-service,gcp-cloud,201,84.07,user_778,/payments/verify,2899,2821,python
2025-03-27T08:39:00.780759,payment-service,on-prem,200,76.38,user_787,/payments/{id},1631,1856,java
2025-03-08T08:39:00.465045,payment-service,azure-cloud,200,119.85,user_360,/payments,291,947,java
2025-03-15T08:38:56.751804,auth-service,gcp-cloud,200,99.43,user_926,/auth/register,105,1383,python
2025-03-10T08:38:59.783221,auth-service,on-prem,200,53.11,user_212,/auth/token,1021,1181,java
