timestamp,service,environment,status_code,response_time,user_id,endpoint,request_size,response_size,language
2025-03-05T08:46:49.859269,auth-service,on-prem,201,90.93,user_712,/auth/login,4206,2964,nodejs
2025-03-24T08:46:53.398071,payment-service,gcp-cloud,200,86.78,user_218,/payments/{id},4760,2169,nodejs
2025-03-27T08:46:58.271436,auth-service,on-prem,200,89.85,user_187,/auth/login,184,1842,nodejs
2025-03-23T08:46:52.023327,auth-service,aws-cloud,201,112.41,user_764,/auth/register,1094,1096,nodejs
2025-03-07T08:46:54.853232,payment-service,on-prem,200,85.31,user_693,/payments/verify,3548,2238,java
2025-03-23T08:46:55.028085,payment-service,gcp-cloud,201,90.65,user_395,/payments/{id},795,427,golang
2025-03-15T08:46:55.689222,user-service,gcp-cloud,500,158.95,user_196,/users/{id},3951,1925,nodejs
2025-03-16T08:46:54.323645,payment-service,on-prem,201,56.96,user_941,/payments/verify,1536,412,java
2025-03-10T08:46:57.479763,auth-service,azure-cloud,201,127.18,user_410,/auth/login,4519,2737,java
2025-03-13T08:46:51.125251,payment-service,azure-cloud,200,160.9,user_586,/payments,973,2800,java
2025-03-09T08:46:49.073888,payment-service,on-prem,201,79.63,user_909,/payments/verify,3603,2925,python
2025-03-05T08:46:56.449514,auth-service,aws-cloud,201,159.19,user_131,/auth/register,1322,1378,python
2025-03-15T08:46:56.157023,inventory-service,aws-cloud,201,112.55,user_861,/products/{id},736,676,nodejs
2025-03-17T08:46:51.558470,payment-service,on-prem,201,50.21,user_975,/payments,3902,1945,java
2025-03-05T08:46:57.903152,auth-service,gcp-cloud,200,91.47,user_513,/auth/login,4596,1431,python
2025-03-24T08:46:55.636169,auth-service,gcp-cloud,200,100.25,user_143,/auth/register,2810,1313,java
2025-03-13T08:46:56.167817,payment-service,aws-cloud,201,129.2,user_458,/payments/verify,1706,239,nodejs
2025-03-16T08:46:56.137281,auth-service,on-prem,201,85.1,user_618,/auth/token,3298,1747,golang
2025-04-01T08:46:57.902136,payment-service,gcp-cloud,201,89.64,user_951,/payments,3998,1002,python
2025-03-30T08:46:53.230548,payment-service,on-prem,201,96.58,user_366,/payments/{id},3081,620,nodejs
2025-03-23T08:46:56.799394,auth-service,azure-cloud,201,156.78,user_871,/auth/register,3328,2519,python
2025-03-24T08:46:57.843426,auth-service,gcp-cloud,200,113.88,user_591,/auth/login,3384,759,python
2025-03-20T08:46:50.436186,auth-service,on-prem,201,72.79,user_956,/auth/register,681,2564,nodejs
2025-03-29T08:46:57.780323,auth-service,gcp-cloud,200,81.8,user_172,/auth/token,2620,932,nodejs
2025-03-10T08:46:56.027078,payment-service,aws-cloud,201,120.49,user_296,/payments/{id},4693,2094,nodejs
2025-03-29T08:46:55.507583,payment-service,aws-cloud,201,129.0,user_146,/payments/{id},3550,1782,golang
2025-03-07T08:46:55.054552,payment-service,azure-cloud,201,141.25,user_0,/payments/verify,447,1463,python
2025-03-21T08:46:52.395241,user-service,on-prem,200,100.82,user_231,/users/search,3611,126,golang
2025-03-26T08:46:48.784381,payment-service,aws-cloud,200,107.52,user_593,/payments,1408,1541,java
2025-03-11T08:46:57.932750,user-service,azure-cloud,201,153.85,user_184,/users/{id},122,1378,java
2025-03-17T08:46:53.004530,payment-service,gcp-cloud,201,84.92,user_154,/payments,1090,2670,nodejs
2025-03-19T08:46:49.105064,payment-service,gcp-cloud,200,94.24,user_586,/payments/{id},767,1895,nodejs
2025-03-29T08:46:56.069672,payment-service,gcp-cloud,200,122.13,user_359,/payments/verify,1961,689,nodejs
2025-03-09T08:46:53.087122,inventory-service,aws-cloud,201,117.28,user_877,/products/{id},2531,2211,java
2025-03-22T08:46:58.531381,auth-service,aws-cloud,201,101.13,user_532,/auth/register,4031,892,java
2025-03-10T08:46:52.381493,auth-service,azure-cloud,503,317.5,user_775,/auth/register,3658,2169,golang
2025-03-13T08:46:57.596370,payment-service,gcp-cloud,200,89.92,user_846,/payments/verify,714,407,nodejs
2025-03-28T08:46:55.640837,user-service,azure-cloud,201,129.39,user_834,/users/{id},3178,76,python
2025-03-28T08:46:56.491389,payment-service,gcp-cloud,201,94.44,user_995,/payments/verify,2160,1265,golang
2025-03-10T08:46:49.025231,auth-service,azure-cloud,201,141.36,user_472,/auth/login,4843,1453,nodejs
2025-03-31T08:46:55.481888,auth-service,on-prem,201,83.45,user_580,/auth/login,3986,1252,golang
2025-03-31T08:46:55.375569,user-service,gcp-cloud,200,105.45,user_557,/users,355,1686,java
2025-03-11T08:46:50.484231,user-service,aws-cloud,201,124.0,user_958,/users/search,3639,2819,java
2025-03-19T08:46:49.474272,auth-service,aws-cloud,200,145.03,user_534,/auth/login,922,2188,nodejs
2025-03-10T08:46:50.538073,payment-service,aws-cloud,201,119.26,user_87,/payments/verify,3593,665,nodejs
2025-03-06T08:46:50.209619,inventory-service,azure-cloud,200,142.08,user_972,/inventory,3715,328,java
2025-03-24T08:46:56.483770,inventory-service,gcp-cloud,201,97.14,user_929,/products,2341,1397,python
2025-03-12T08:46:54.815130,auth-service,aws-cloud,201,121.7,user_824,/auth/token,3920,2759,java
2025-03-30T08:46:55.878767,payment-service,aws-cloud,200,93.33,user_635,/payments/{id},3050,1307,java
2025-03-13T08:46:52.313719,payment-service,gcp-cloud,201,100.76,user_11,/payments/{id},2793,2146,python
2025-03-21T08:46:53.564559,user-service,azure-cloud,200,137.97,user_311,/users/search,3694,2866,java
2025-03-12T08:46:54.086509,inventory-service,aws-cloud,400,159.54,user_152,/products,2845,902,nodejs
2025-03-13T08:46:53.592266,inventory-service,gcp-cloud,200,125.55,user_429,/products/{id},3125,889,nodejs
2025-03-08T08:46:57.284597,payment-service,aws-cloud,201,73.16,user_166,/payments/{id},1214,2897,golang
2025-03-23T08:46:57.005693,auth-service,on-prem,201,39.35,user_315,/auth/login,1860,325,python
2025-03-27T08:46:51.133906,payment-service,gcp-cloud,200,89.14,user_436,/payments/verify,857,2764,golang
2025-03-15T08:46:53.643567,payment-service,on-prem,200,63.48,user_358,/payments/{id},769,2069,nodejs
2025-03-23T08:46:55.357717,user-service,on-prem,201,96.58,user_533,/users,3170,1216,python
2025-03-20T08:46:50.401996,user-service,on-prem,200,76.33,user_134,/users,2925,343,nodejs
2025-03-16T08:46:54.439640,inventory-service,on-prem,200,77.23,user_436,/products,3599,1059,golang
2025-03-18T08:46:55.172475,payment-service,azure-cloud,201,123.57,user_902,/payments,4349,1845,nodejs
2025-03-14T08:46:55.809548,user-service,on-prem,201,77.71,user_816,/users/{id},1327,938,golang
2025-03-18T08:46:49.785795,inventory-service,on-prem,200,50.64,user_943,/products,4503,979,nodejs
2025-03-24T08:46:57.799518,user-service,aws-cloud,201,127.72,user_188,/users/{id},2557,1014,golang
2025-03-03T08:46:55.761457,user-service,aws-cloud,201,132.17,user_374,/users,1238,2473,java
2025-04-01T08:46:52.248446,inventory-service,gcp-cloud,200,105.43,user_628,/products/{id},1628,2963,nodejs
2025-03-17T08:46:50.870648,payment-service,gcp-cloud,201,104.77,user_848,/payments/{id},2068,1514,python
2025-03-05T08:46:55.562136,inventory-service,aws-cloud,503,267.84,user_481,/products,609,2951,python
2025-03-09T08:46:52.676443,inventory-service,azure-cloud,201,136.21,user_940,/inventory,2454,2682,golang
2025-03-19T08:46:56.891069,auth-service,azure-cloud,200,114.71,user_44,/auth/register,3991,1280,java
2025-03-14T08:46:57.325621,payment-service,azure-cloud,200,149.11,user_590,/payments,3015,2356,java
2025-03-21T08:46:49.663448,payment-service,gcp-cloud,201,100.06,user_459,/payments,3809,511,java
2025-03-29T08:46:56.239216,user-service,on-prem,201,95.36,user_379,/users/{id},1583,1170,java
2025-03-14T08:46:58.331573,inventory-service,on-prem,200,52.28,user_242,/products,1409,1670,python
2025-03-22T08:46:58.021327,auth-service,azure-cloud,200,147.67,user_70,/auth/register,4025,2386,golang
2025-03-02T08:46:54.338913,inventory-service,on-prem,200,58.53,user_352,/products/{id},4828,508,java
2025-03-04T08:46:58.283570,payment-service,aws-cloud,201,112.5,user_494,/payments/verify,2193,2178,python
2025-03-10T08:46:56.100334,payment-service,on-prem,200,84.71,user_979,/payments,4877,456,golang
2025-03-06T08:46:51.134788,user-service,on-prem,201,98.11,user_935,/users/{id},826,1837,golang
2025-03-18T08:46:50.927705,inventory-service,gcp-cloud,201,125.51,user_455,/inventory,3763,65,nodejs
2025-03-12T08:46:53.153876,payment-service,gcp-cloud,201,77.52,user_97,/payments/verify,3565,2114,nodejs
2025-03-12T08:46:57.463409,inventory-service,azure-cloud,201,153.49,user_738,/products/{id},1157,1030,java
2025-03-12T08:46:52.123603,user-service,azure-cloud,200,144.2,user_172,/users/{id},3358,1391,java
2025-03-09T08:46:51.375983,auth-service,azure-cloud,201,163.67,user_215,/auth/login,3543,1270,golang
2025-03-22T08:46:54.908143,payment-service,on-prem,500,195.54,user_610,/payments/{id},3770,2897,nodejs
2025-03-25T08:46:52.391445,inventory-service,azure-cloud,200,158.83,user_491,/inventory,1457,57,java
2025-03-14T08:46:57.696725,payment-service,gcp-cloud,201,86.87,user_982,/payments/verify,4571,662,python
2025-03-27T08:46:50.037322,inventory-service,on-prem,200,89.66,user_199,/products,1821,2890,python
2025-03-24T08:46:53.799578,inventory-service,gcp-cloud,201,125.33,user_401,/products,658,2165,golang
2025-03-20T08:46:49.393086,payment-service,on-prem,200,59.94,user_435,/payments/verify,4746,2782,python
2025-03-11T08:46:56.618048,user-service,gcp-cloud,201,127.18,user_557,/users/search,3614,789,golang
2025-04-01T08:46:53.358742,inventory-service,gcp-cloud,200,72.01,user_232,/products/{id},3293,932,nodejs
2025-03-27T08:46:52.570032,auth-service,on-prem,201,97.01,user_757,/auth/register,4381,1850,python
2025-03-26T08:46:53.390535,auth-service,azure-cloud,200,154.18,user_853,/auth/login,2227,1925,java
2025-03-17T08:46:56.186221,user-service,on-prem,200,53.78,user_797,/users,2478,1809,nodejs
2025-03-27T08:46:53.501573,auth-service,azure-cloud,201,173.19,user_736,/auth/register,999,2207,nodejs
2025-03-16T08:46:51.240191,payment-service,gcp-cloud,200,99.66,user_464,/payments,3065,2258,nodejs
2025-03-20T08:46:49.725971,inventory-service,aws-cloud,200,142.81,user_393,/inventory,1699,803,python
2025-03-09T08:46:53.307948,user-service,azure-cloud,200,137.39,user_733,/users/{id},4197,1644,nodejs
2025-03-16T08:46:53.112509,payment-service,gcp-cloud,200,114.11,user_884,/payments,1101,584,python
2025-03-22T08:46:57.751391,inventory-service,gcp-cloud,201,101.36,user_394,/products,4263,1155,nodejs
2025-03-15T08:46:55.354539,inventory-service,aws-cloud,201,114.2,user_748,/inventory,2034,1400,python
2025-03-17T08:46:49.331590,payment-service,aws-cloud,201,156.95,user_687,/payments/verify,4622,1049,nodejs
2025-03-26T08:46:54.055975,inventory-service,aws-cloud,201,85.29,user_629,/products,3036,2586,java
2025-03-28T08:46:49.634996,inventory-service,gcp-cloud,201,128.27,user_161,/inventory,3318,2335,python
2025-03-23T08:46:58.679214,payment-service,gcp-cloud,200,104.31,user_785,/payments/{id},3587,2925,nodejs
2025-03-08T08:46:57.363165,inventory-service,gcp-cloud,201,101.43,user_750,/products/{id},4756,878,python
2025-03-14T08:46:57.415157,user-service,aws-cloud,201,129.04,user_605,/users/search,3404,819,java
2025-03-06T08:46:55.762756,auth-service,aws-cloud,201,117.47,user_963,/auth/token,4202,862,nodejs
2025-03-10T08:46:54.923433,inventory-service,aws-cloud,200,127.06,user_322,/products,2185,1231,java
2025-03-11T08:46:57.668947,auth-service,azure-cloud,200,1445.0248343527307,user_399,/auth/login,3969,1919,python
2025-03-29T08:46:50.827487,inventory-service,on-prem,200,55.56,user_321,/inventory,3444,251,java
2025-03-15T08:46:56.927902,payment-service,on-prem,201,78.34,user_97,/payments/{id},1716,185,golang
2025-03-13T08:46:49.320353,auth-service,azure-cloud,201,123.98,user_790,/auth/token,448,1473,python
2025-03-23T08:46:52.072276,auth-service,azure-cloud,201,140.04,user_73,/auth/token,1260,2435,python
2025-03-27T08:46:52.316775,user-service,on-prem,200,78.1,user_417,/users/search,974,2725,nodejs
2025-03-26T08:46:53.792384,payment-service,azure-cloud,201,131.96,user_706,/payments/{id},656,415,java
2025-03-05T08:46:52.093581,auth-service,azure-cloud,201,128.0,user_335,/auth/register,4602,1117,java
2025-03-25T08:46:58.570240,inventory-service,aws-cloud,201,88.39,user_889,/products/{id},991,2807,java
2025-03-29T08:46:56.339933,payment-service,gcp-cloud,200,131.35,user_136,/payments/verify,2399,1496,java
2025-04-01T08:46:52.184524,inventory-service,aws-cloud,200,157.35,user_704,/products/{id},733,2330,java
2025-03-29T08:46:53.687486,auth-service,aws-cloud,201,150.39,user_155,/auth/login,2732,155,python
2025-03-03T08:46:55.829296,payment-service,gcp-cloud,200,130.98,user_539,/payments/verify,3640,100,java
2025-03-05T08:46:51.669479,inventory-service,gcp-cloud,404,166.2,user_683,/products,4602,2190,java
2025-03-21T08:46:51.911963,payment-service,aws-cloud,200,114.16,user_613,/payments/{id},3261,1067,java
2025-03-15T08:46:49.526066,user-service,on-prem,201,91.57,user_873,/users/{id},4575,2513,java
2025-03-04T08:46:52.315885,inventory-service,on-prem,200,109.47,user_98,/products/{id},4648,2688,golang
2025-03-18T08:46:50.500327,payment-service,gcp-cloud,200,82.95,user_935,/payments/verify,1957,983,java
2025-03-28T08:46:50.657980,user-service,aws-cloud,201,121.33,user_671,/users/search,281,502,nodejs
2025-03-05T08:46:49.653455,auth-service,aws-cloud,200,135.93,user_232,/auth/login,4066,317,nodejs
2025-03-17T08:46:58.579182,payment-service,gcp-cloud,201,100.41,user_775,/payments,4457,2089,nodejs
2025-03-29T08:46:57.605049,auth-service,aws-cloud,200,109.01,user_264,/auth/token,2513,1463,java
2025-03-20T08:46:51.246347,auth-service,on-prem,201,56.04,user_153,/auth/register,584,2696,nodejs
2025-03-06T08:46:55.285462,inventory-service,gcp-cloud,201,133.52,user_705,/inventory,3104,1047,golang
2025-03-18T08:46:52.894627,auth-service,azure-cloud,201,157.19,user_782,/auth/token,3691,2204,nodejs
2025-03-24T08:46:55.383369,user-service,azure-cloud,201,135.53,user_276,/users,1365,1287,java
2025-03-19T08:46:55.102294,user-service,azure-cloud,200,147.99,user_860,/users/{id},4309,532,java
2025-03-08T08:46:58.627505,inventory-service,azure-cloud,200,163.06,user_688,/products,234,1930,nodejs
2025-03-30T08:46:49.617738,inventory-service,azure-cloud,201,136.32,user_176,/products,534,680,golang
2025-03-03T08:46:49.281627,inventory-service,aws-cloud,201,120.75,user_919,/products,2874,2954,python
2025-03-27T08:46:51.642068,inventory-service,on-prem,201,86.45,user_57,/inventory,2453,2654,golang
2025-04-01T08:46:57.878978,auth-service,azure-cloud,201,174.51,user_96,/auth/login,1055,2374,golang
2025-03-22T08:46:52.029609,user-service,aws-cloud,201,116.69,user_190,/users/search,491,2052,nodejs
2025-03-23T08:46:53.154627,user-service,azure-cloud,201,155.67,user_861,/users/search,1856,1977,golang
2025-03-03T08:46:49.981127,inventory-service,aws-cloud,201,1666.767857097012,user_664,/products/{id},934,1157,golang
2025-03-13T08:46:49.502396,user-service,on-prem,200,70.39,user_374,/users/search,1322,2340,nodejs
2025-03-28T08:46:58.114695,payment-service,azure-cloud,201,169.37,user_635,/payments/verify,3792,994,golang
2025-03-14T08:46:53.406089,auth-service,aws-cloud,200,145.04,user_249,/auth/register,3751,2177,nodejs
2025-03-12T08:46:56.670643,inventory-service,aws-cloud,200,143.18,user_85,/products,332,2550,golang
2025-03-25T08:46:48.842910,inventory-service,gcp-cloud,200,137.88,user_662,/products,3893,1898,java
2025-03-09T08:46:49.545506,auth-service,gcp-cloud,201,67.57,user_844,/auth/token,1911,2631,java
2025-03-14T08:46:54.723853,auth-service,on-prem,201,85.04,user_721,/auth/register,378,1111,python
2025-03-23T08:46:48.706811,auth-service,aws-cloud,201,147.8,user_833,/auth/token,786,1970,nodejs
2025-03-31T08:46:58.418547,auth-service,on-prem,200,24.45,user_769,/auth/register,4656,2713,python
2025-03-18T08:46:57.640468,auth-service,azure-cloud,200,158.72,user_679,/auth/login,4346,2315,nodejs
2025-03-20T08:46:52.747851,auth-service,on-prem,200,68.43,user_873,/auth/login,3716,2154,python
2025-03-21T08:46:53.981455,auth-service,gcp-cloud,503,92.9,user_19,/auth/register,581,2550,java
2025-03-18T08:46:50.527699,inventory-service,azure-cloud,201,113.16,user_621,/products,4338,2010,nodejs
2025-03-12T08:46:49.679792,inventory-service,gcp-cloud,201,84.17,user_392,/products/{id},383,1909,java
2025-03-19T08:46:52.157471,payment-service,gcp-cloud,201,96.49,user_861,/payments,3621,1533,java
2025-03-02T08:46:52.987698,user-service,gcp-cloud,201,102.45,user_991,/users/search,3866,2074,golang
2025-03-30T08:46:49.775020,inventory-service,on-prem,200,98.58,user_53,/products,4548,2991,nodejs
2025-03-15T08:46:56.546569,user-service,azure-cloud,200,142.27,user_979,/users/{id},1292,894,nodejs
2025-03-28T08:46:51.225851,user-service,aws-cloud,201,93.03,user_49,/users/search,4078,754,python
2025-03-24T08:46:50.078074,user-service,gcp-cloud,200,106.67,user_960,/users/search,1550,2985,java
2025-03-08T08:46:54.616250,payment-service,on-prem,403,121.66,user_650,/payments,854,2611,nodejs
2025-03-20T08:46:55.643184,auth-service,aws-cloud,201,112.32,user_994,/auth/register,4677,2267,golang
2025-03-07T08:46:51.094520,user-service,gcp-cloud,200,98.64,user_66,/users/{id},3553,1194,python
2025-03-25T08:46:58.653232,auth-service,gcp-cloud,200,89.18,user_908,/auth/register,1181,655,java
2025-03-26T08:46:56.448382,user-service,on-prem,503,141.33,user_331,/users/{id},1835,959,java
2025-03-29T08:46:56.007759,payment-service,aws-cloud,200,108.41,user_792,/payments/{id},1040,623,java
2025-03-27T08:46:52.831085,payment-service,gcp-cloud,200,125.24,user_603,/payments/{id},4471,929,java
2025-03-05T08:46:55.092824,inventory-service,aws-cloud,200,112.88,user_445,/products,2182,1844,java
2025-03-16T08:46:49.133815,inventory-service,on-prem,200,98.83,user_567,/products,462,83,nodejs
2025-03-28T08:46:52.119846,user-service,aws-cloud,400,1540.912867389596,user_327,/users/{id},3255,1063,golang
2025-03-02T08:46:53.797993,inventory-service,gcp-cloud,201,76.06,user_179,/inventory,2290,1028,java
2025-03-20T08:46:58.212263,auth-service,gcp-cloud,201,90.64,user_165,/auth/register,4041,866,golang
2025-03-27T08:46:53.679066,user-service,azure-cloud,201,151.07,user_388,/users/{id},4489,2155,java
2025-03-08T08:46:53.962050,auth-service,on-prem,200,59.36,user_161,/auth/login,4869,2794,java
2025-03-31T08:46:54.764573,payment-service,aws-cloud,201,109.25,user_930,/payments/verify,2791,183,golang
2025-03-09T08:46:54.245521,auth-service,azure-cloud,200,157.16,user_62,/auth/register,1663,2483,nodejs
2025-03-03T08:46:49.680581,user-service,azure-cloud,201,181.31,user_681,/users/{id},3659,2371,python
2025-03-07T08:46:58.128209,inventory-service,gcp-cloud,201,83.67,user_240,/inventory,4750,2914,python
2025-03-24T08:46:50.236844,auth-service,on-prem,200,78.51,user_643,/auth/login,2470,1568,golang
2025-03-24T08:46:53.953674,user-service,aws-cloud,200,113.58,user_86,/users/search,2735,2626,java
2025-03-29T08:46:51.961224,auth-service,gcp-cloud,200,68.44,user_453,/auth/login,2021,1569,nodejs
2025-03-31T08:46:56.626903,inventory-service,on-prem,201,82.43,user_782,/products/{id},508,2184,nodejs
2025-03-22T08:46:55.513165,inventory-service,azure-cloud,201,139.61,user_331,/products,198,943,python
2025-03-04T08:46:53.687215,payment-service,azure-cloud,201,170.42,user_740,/payments,3013,1193,golang
2025-03-23T08:46:53.059141,payment-service,azure-cloud,201,142.42,user_715,/payments,4043,977,java
2025-03-17T08:46:48.724241,user-service,on-prem,200,41.16,user_944,/users,1577,2759,python
2025-03-09T08:46:49.424044,inventory-service,on-prem,200,62.86,user_91,/products/{id},1418,956,nodejs
2025-04-01T08:46:48.938296,auth-service,on-prem,200,109.6,user_206,/auth/register,4354,2640,nodejs
2025-03-27T08:46:48.824886,payment-service,gcp-cloud,500,181.88,user_775,/payments,3264,1078,python
2025-03-13T08:46:53.027571,user-service,gcp-cloud,200,114.02,user_999,/users,2572,732,nodejs
2025-03-24T08:46:54.868517,inventory-service,gcp-cloud,201,82.68,user_269,/products,387,673,nodejs
2025-03-04T08:46:53.516534,auth-service,aws-cloud,201,103.59,user_122,/auth/token,927,2924,golang
2025-03-16T08:46:55.414049,inventory-service,aws-cloud,201,105.92,user_369,/products/{id},2721,684,nodejs
2025-03-14T08:46:58.396415,auth-service,on-prem,200,110.08,user_184,/auth/login,1537,59,java
2025-03-02T08:46:51.838731,payment-service,azure-cloud,201,150.57,user_412,/payments/{id},3030,1706,golang
2025-03-23T08:46:49.892661,auth-service,aws-cloud,201,114.21,user_758,/auth/token,2421,2675,nodejs
